timestamp,precipitation (mm),relativehumidity AVG (-),temperature AVG (degrees Celsius),temperature MAX (degrees Celsius),temperature MIN (degrees Celsius),label
2022-10-21 05:00,0.0396666666666666,0.9015833333333334,20.491666666666664,20.666666666666668,20.3,-1
2022-10-21 06:00,0.0,0.8955277777777777,21.37777777777778,22.6,20.666666666666664,-1
2022-10-21 07:00,0.0,0.812638888888889,23.78333333333333,24.533333333333335,22.8,-1
2022-10-21 08:00,0.0,0.7368055555555556,25.597222222222214,26.333333333333332,24.666666666666668,-1
2022-10-21 09:00,0.0,0.6824166666666667,26.886111111111116,27.333333333333332,26.333333333333332,-1
2022-10-21 10:00,0.0,0.6504166666666666,27.41388888888889,27.866666666666664,27.0,-1
2022-10-21 11:00,0.0,0.6318611111111111,27.647222222222226,28.1,27.3,-1
2022-10-21 12:00,0.0,0.6298333333333334,27.938888888888886,28.4,27.433333333333337,-1
2022-10-21 13:00,0.0,0.6371111111111111,27.51388888888889,27.9,27.133333333333336,-1
2022-10-21 14:00,0.0,0.6618333333333334,26.583333333333332,27.266666666666666,25.96666666666667,-1
2022-10-21 15:00,0.0,0.6918333333333333,25.330555555555552,25.866666666666664,24.666666666666668,-1
2022-10-21 16:00,0.0,0.7216666666666667,24.038888888888888,24.566666666666663,23.5,-1
2022-10-21 17:00,0.0,0.7700555555555555,23.008333333333336,23.46666666666667,22.46666666666667,-1
2022-10-21 18:00,0.0,0.8203055555555556,22.241666666666664,22.566666666666663,21.899999999999995,-1
2022-10-21 19:00,0.0,0.8415277777777778,21.752777777777776,22.03333333333333,21.53333333333333,-1
2022-10-21 20:00,0.0,0.8424166666666667,21.586111111111112,21.866666666666664,21.266666666666666,-1
2022-10-21 21:00,0.0,0.8453055555555555,21.25,21.600000000000005,21.066666666666663,-1
2022-10-21 22:00,0.0,0.8705833333333333,20.916666666666668,21.1,20.73333333333333,-1
2022-10-21 23:00,0.0,0.901527777777778,20.419444444444444,20.666666666666668,20.233333333333334,-1
2022-10-22 00:00,0.0,0.9145833333333332,20.266666666666666,20.433333333333337,20.133333333333333,-1
2022-10-22 01:00,0.0,0.9183888888888888,20.33888888888889,20.533333333333335,20.033333333333335,-1
2022-10-22 02:00,0.0,0.917527777777778,20.211111111111112,20.433333333333337,19.96666666666667,-1
2022-10-22 03:00,0.0,0.9211111111111112,19.930555555555554,20.166666666666668,19.833333333333332,-1
2022-10-22 04:00,0.0,0.9209722222222222,20.130555555555556,20.766666666666666,19.733333333333334,-1
2022-10-22 05:00,0.0,0.9021111111111112,21.702777777777772,23.03333333333333,20.933333333333337,-1
2022-10-22 06:00,0.0,0.8238333333333334,24.122222222222224,25.03333333333333,23.1,-1
2022-10-22 07:00,0.0,0.7820555555555555,25.325000000000003,26.233333333333334,24.566666666666663,-1
2022-10-22 08:00,0.0,0.6900277777777778,27.141666666666666,28.0,26.36666666666667,-1
